iter	R2	RMSE
879	0.9371606475	0.03564377583
880	0.9371781248	0.03563881875
881	0.9372150891	0.03562833229
882	0.9372516775	0.03561794943
883	0.9372887516	0.03560742564
884	0.9373070584	0.03560222796
885	0.9373442684	0.03559166096
886	0.9373993832	0.03557600348
887	0.9374283376	0.03556777514
888	0.937442645	0.0355637085
889	0.9374711672	0.03555560019
890	0.9375087767	0.03554490568
891	0.9375223145	0.03554105533
892	0.9375415871	0.0355355732
893	0.9375690347	0.03552776423
894	0.9376119368	0.03551555493
895	0.9376395813	0.03550768546
896	0.9376872333	0.03549411647
897	0.9377293768	0.03548211172
898	0.9377418164	0.03547856747
899	0.9377649065	0.03547198779
900	0.9377993752	0.03546216339
901	0.9378298175	0.03545348438
902	0.9378697277	0.03544210284
903	0.937913767	0.03542953956
904	0.9379191005	0.03542801774
905	0.9379507052	0.03541899859
906	0.9379978674	0.03540553546
907	0.9380415341	0.03539306559
908	0.9380700283	0.03538492616
909	0.9380810306	0.03538178284
910	0.9381080898	0.03537405091
911	0.9381748559	0.03535496582
912	0.9382090353	0.03534519164
913	0.9382279498	0.03533978157
914	0.9382367612	0.03533726097
915	0.9382584469	0.0353310568
916	0.9382867651	0.03532295344
917	0.9382990023	0.03531945116
918	0.9383213538	0.03531305325
919	0.9383375187	0.03530842549
920	0.9383880681	0.03529395002
921	0.9384312311	0.03528158504
922	0.9384454255	0.03527751781
923	0.9384658915	0.03527165268
924	0.9384835751	0.03526658416
925	0.938526377	0.03525431312
926	0.9385884647	0.0352365054
927	0.9386311164	0.035224267
928	0.9386322612	0.03522393847
929	0.9386548282	0.03521746134
930	0.938705481	0.03520291877
931	0.9387404321	0.03519288073
932	0.9387662794	0.03518545546
933	0.9387792828	0.03518171933
934	0.938844237	0.03516305075
935	0.9388601913	0.0351584638
936	0.9388916405	0.03514942018
937	0.938915734	0.03514249023
938	0.9389270683	0.03513922971
939	0.938950345	0.03513253278
940	0.9389776457	0.03512467646
941	0.9389939062	0.03511999635
942	0.9390271862	0.03511041573
943	0.9390531302	0.03510294516
944	0.939062182	0.03510033835
945	0.9390834866	0.03509420203
946	0.9391110431	0.03508626346
947	0.9391368892	0.03507881598
948	0.9391625432	0.03507142228
949	0.9392397008	0.0350491754
950	0.9392774583	0.03503828365
951	0.9392889955	0.03503495486
952	0.9393247709	0.03502463076
953	0.9393766887	0.03500964282
954	0.9393825332	0.0350079552
955	0.939439501	0.03499150125
956	0.9394565078	0.03498658769
957	0.93947137	0.03498229316
958	0.9394846583	0.034978453
959	0.9395213104	0.03496785877
960	0.9395488002	0.03495991077
961	0.9395623962	0.03495597914
962	0.9395641864	0.03495546145
963	0.9395955955	0.0349463769
964	0.9396291272	0.03493667585
965	0.9396498797	0.03493067058
966	0.939670257	0.03492477289
967	0.9397057784	0.03491448975
968	0.939734343	0.03490621832
969	0.9397649992	0.03489733907
970	0.9397755081	0.03489429476
971	0.9397829253	0.0348921459
972	0.9398165436	0.03488240468
973	0.9398581208	0.03487035348
974	0.9398859522	0.0348622842
975	0.9399050571	0.03485674398
976	0.9399206267	0.03485222827
977	0.9399290858	0.03484977461
978	0.9399434104	0.0348456192
979	0.9399762781	0.03483608277
980	0.9400112333	0.03482593779
981	0.9400290376	0.03482076933
982	0.9400928388	0.03480224205
983	0.940119579	0.03479447401
984	0.9401472583	0.03478643131
985	0.9401655112	0.03478112661
986	0.9401910707	0.03477369709
987	0.9402072302	0.0347689991
988	0.9402354781	0.03476078517
989	0.9402488243	0.03475690369
990	0.9402731834	0.03474981821
991	0.9402903694	0.03474481834
992	0.9403234703	0.03473518635
993	0.9403417208	0.03472987452
994	0.9403786871	0.03471911295
995	0.9404129757	0.03470912792
996	0.9404327857	0.03470335784
997	0.9404641604	0.0346942173
998	0.9404870902	0.03468753554
999	0.9404964205	0.03468481632
1000	0.9405258554	0.03467623642
1001	0.9405538992	0.03466806002
1002	0.9405921238	0.03465691223
1003	0.9406212228	0.0346484234
1004	0.9406544867	0.03463871705
1005	0.9406843077	0.03463001302
1006	0.9406939762	0.03462719055
1007	0.9407214853	0.03461915871
1008	0.9407434145	0.0346127547
1009	0.9407985737	0.03459664123
1010	0.9408225844	0.03458962472
1011	0.9408484489	0.03458206493
1012	0.940871647	0.03457528305
1013	0.9408757938	0.03457407061
1014	0.9408963023	0.03456807369
1015	0.9409305565	0.03455805508
1016	0.9409830465	0.03454269728
1017	0.9410203021	0.03453179267
1018	0.941054013	0.03452192263
1019	0.9410592324	0.03452039422
1020	0.9410642573	0.0345189227
1021	0.941104333	0.03450718446
1022	0.9411228834	0.03450174965
1023	0.9411492703	0.03449401746
1024	0.9411640817	0.03448967651
1025	0.9411672933	0.03448873519
1026	0.9412253874	0.03447170311
1027	0.9412722245	0.03445796522
1028	0.9413056586	0.03444815527
1029	0.9413293704	0.03444119624
1030	0.9413835677	0.03442528494
1031	0.9413906209	0.03442321371
1032	0.9414068272	0.03441845414
1033	0.9414256461	0.03441292646
1034	0.941432373	0.03441095034
1035	0.9414442908	0.03440744907
1036	0.9414713251	0.03439950544
1037	0.9415206264	0.03438501427
1038	0.9415323799	0.03438155867
1039	0.9415522553	0.03437571436
1040	0.9415768535	0.03436847996
1041	0.9416216098	0.03435531306
1042	0.9416330579	0.03435194435
1043	0.9416895227	0.03433532411
1044	0.941705567	0.03433060005
1045	0.9417285185	0.0343238411
1046	0.9417591324	0.03431482361
1047	0.9417907627	0.03430550426
1048	0.9418198083	0.03429694421
1049	0.9418409742	0.03429070504
1050	0.9418668865	0.03428306521
1051	0.9419014332	0.034272877
1052	0.9419414722	0.03426106531
1053	0.942007111	0.03424169268
1054	0.9420436549	0.03423090238
1055	0.9420703412	0.03422302056
1056	0.9421106774	0.0342111038
1057	0.9421319152	0.03420482773
1058	0.9421836796	0.0341895258
1059	0.9422068055	0.03418268739
1060	0.9422598001	0.03416701156
1061	0.9422782358	0.03416155657
1062	0.9423095242	0.0341522966
1063	0.9423492301	0.03414054178
1064	0.9423755938	0.03413273465
1065	0.942403524	0.0341244617
1066	0.942434013	0.03411542851
1067	0.942460351	0.03410762324
1068	0.9424860582	0.0341000032
1069	0.9425080706	0.03409347701
1070	0.9425256864	0.03408825341
1071	0.942541045	0.03408369848
1072	0.9425935099	0.03406813426
1073	0.9426114609	0.03406280731
1074	0.9426523651	0.03405066586
1075	0.9426885505	0.03403992145
1076	0.9427248339	0.03402914454
1077	0.9427794081	0.03401292848
1078	0.9428333325	0.03399689791
1079	0.9428599354	0.03398898664
1080	0.9428795609	0.03398314916
1081	0.9429063664	0.0339751744
1082	0.9429379188	0.03396578504
1083	0.9429461336	0.03396334005
1084	0.9429721642	0.03395559134
1085	0.9429938993	0.03394911996
1086	0.9430047437	0.03394589069
1087	0.943027532	0.03393910376
1088	0.9430613907	0.03392901728
1089	0.9430985005	0.03391795882
1090	0.9431267099	0.03390955021
1091	0.943148209	0.03390314043
1092	0.9431551201	0.03390107967
1093	0.9431736513	0.03389555342
1094	0.9431908003	0.03389043855
1095	0.9432148182	0.03388327365
1096	0.9432481298	0.0338733338
1097	0.9432813764	0.03386341044
1098	0.9432946892	0.03385943607
1099	0.9433064108	0.03385593634
1100	0.9433526274	0.03384213385
1101	0.943381442	0.03383352557
1102	0.9433878903	0.03383159886
1103	0.9434141988	0.03382373691
1104	0.9434221839	0.03382135032
1105	0.9434495104	0.03381318165
1106	0.9434841108	0.03380283577
1107	0.9434994364	0.03379825225
1108	0.943514533	0.0337937366
1109	0.9435419551	0.03378553265
1110	0.9435654937	0.03377848896
1111	0.9435742354	0.03377587272
1112	0.9435840209	0.03377294383
1113	0.943598633	0.03376856984
1114	0.9436264901	0.03376022953
1115	0.9436573952	0.03375097424
1116	0.9436728575	0.03374634273
1117	0.9437099608	0.03373522634
1118	0.9437284337	0.03372969039
1119	0.9437394021	0.03372640294
1120	0.9437682445	0.03371775682
1121	0.9437723196	0.03371653504
1122	0.943791026	0.033710926
1123	0.943802426	0.03370750727
1124	0.9438238274	0.03370108835
1125	0.9438794434	0.03368440169
1126	0.9438909095	0.03368096047
1127	0.9438999716	0.03367824045
1128	0.9439312058	0.03366886383
1129	0.9439581631	0.03366076904
1130	0.9439652629	0.03365863675
1131	0.9439757303	0.03365549286
1132	0.9439973626	0.03364899464
1133	0.9440224466	0.03364145799
1134	0.9440366725	0.03363718295
1135	0.9440451214	0.03363464375
1136	0.9440541479	0.03363193071
1137	0.9440937861	0.0336200143
1138	0.9441187563	0.03361250538
1139	0.9441451806	0.03360455734
1140	0.9441560618	0.0336012839
1141	0.9441872205	0.03359190849
1142	0.944209086	0.03358532777
1143	0.9442295538	0.03357916654
1144	0.9442584976	0.03357045193
1145	0.9442694101	0.03356716574
1146	0.9442736806	0.03356587965
1147	0.9442973642	0.03355874616
1148	0.9443236118	0.03355083861
1149	0.944359232	0.03354010447
1150	0.9443661142	0.03353803013
1151	0.9443841907	0.0335325811
1152	0.9444177466	0.0335224636
1153	0.9444346241	0.03351737367
1154	0.9444531724	0.033511779
1155	0.9444568151	0.03351068015
1156	0.9444813006	0.03350329296
1157	0.9445142526	0.03349334889
1158	0.9445361561	0.03348673733
1159	0.9445724321	0.03347578456
1160	0.9445882484	0.03347100804
1161	0.9446068124	0.03346540088
1162	0.944623685	0.03346030375
1163	0.9446455453	0.03345369873
1164	0.9446787247	0.03344367115
1165	0.9446928908	0.03343938894
1166	0.9447096724	0.03343431536
1167	0.9447391418	0.03342540404
1168	0.9447579571	0.03341971319
1169	0.9447780554	0.03341363322
1170	0.9448207533	0.03340071292
1171	0.9448303955	0.03339779451
1172	0.944857541	0.03338957701
1173	0.9448754015	0.03338416918
1174	0.9448932105	0.03337877608
1175	0.9449373619	0.0333654019
1176	0.944968889	0.03335584857
1177	0.9449783204	0.03335299011
1178	0.9450271949	0.03333817349
1179	0.9450526593	0.03333045116
1180	0.9450691643	0.0333254449
1181	0.9450843524	0.03332083744
1182	0.9451314481	0.03330654637
1183	0.9451458952	0.03330216122
1184	0.9451621258	0.03329723402
1185	0.9451815758	0.03329132854
1186	0.945220887	0.03327938951
1187	0.9452426404	0.03327278104
1188	0.9452747061	0.03326303742
1189	0.9452874186	0.03325917376
1190	0.9453246053	0.03324786914
1191	0.9453301796	0.03324617423
1192	0.9453622555	0.0332364197
1193	0.9453697527	0.03323413934
1194	0.945389147	0.03322823958
1195	0.9454058394	0.03322316089
1196	0.9454213827	0.03321843114
1197	0.9454651952	0.03320509558
1198	0.9454861206	0.03319872443
1199	0.9455044671	0.03319313748
1200	0.9455194863	0.03318856309
1201	0.9455390769	0.03318259543
1202	0.9455485009	0.03317972431
1203	0.9455693594	0.03317336871
1204	0.945588806	0.0331674422
1205	0.9456001951	0.03316397081
1206	0.945612443	0.03316023722
1207	0.945633311	0.03315387497
1208	0.9456875641	0.03313732855
1209	0.9456997212	0.03313361967
